time_s,source_key,value
1151,TX_MpP1p09,1
1151,TL_MpP1p10,1
1151,TX_MpP1p11,1
1151,TL_MpP1p11,4
1152,TL_MpP1p02,2
1152,TL_MpP1p03,1
1152,TL_MpP1p05,2
1152,TL_MpP1p06,1
1152,TL_MpP1p07,1
1152,TL_MpP1p08,2
1152,TL_MpP1p09,1
1152,TL_MpP1p10,1
1152,TL_MpP1p11,3
1153,TL_MpP1p03,1
1153,TL_MpP1p05,1
1153,TL_MpP1p06,3
1153,TL_MpP1p07,1
1153,TL_MpP1p08,1
1153,TL_MpP1p10,1
1153,TL_MpP1p11,2
1154,TL_MpP1p01,1
1154,TL_MpP1p03,1
1154,TL_MpP1p04,2
1154,TL_MpP1p05,4
1154,TL_MpP1p06,1
1154,TL_MpP1p07,1
1154,TL_MpP1p08,2
1154,TL_MpP1p09,1
1154,TL_MpP1p10,2
1154,TL_MpP1p11,2
1155,TL_MpP1p02,2
1155,TL_MpP1p03,3
1155,TX_MpP1p04,1
1155,TL_MpP1p04,1
1155,TL_MpP1p07,1
1155,TL_MpP1p10,1
1155,TX_MpP1p11,2
1155,TL_MpP1p11,1
1156,TL_MpP1p02,1
1156,TL_MpP1p03,1
1156,TL_MpP1p04,1
1156,TL_MpP1p05,2
1156,TL_MpP1p06,1
1156,TL_MpP1p07,2
1156,TL_MpP1p08,1
1156,TL_MpP1p09,1
1156,TL_MpP1p10,2
1156,TL_MpP1p11,2
1157,TX_MpP1p02,1
1157,TL_MpP1p02,1
1157,TX_MpP1p04,1
1157,TL_MpP1p04,1
1157,TL_MpP1p05,1
1157,TL_MpP1p08,2
1157,TX_MpP1p10,1
1157,TX_MpP1p11,1
1158,TL_MpP1p02,2
1158,TL_MpP1p03,2
1158,TL_MpP1p05,1
1158,TL_MpP1p06,3
1158,TL_MpP1p07,4
1158,TL_MpP1p08,1
1158,TL_MpP1p09,1
1158,TL_MpP1p11,3
1159,TX_MpP1p01,1
1159,TL_MpP1p01,1
1159,TL_MpP1p02,2
1159,TL_MpP1p03,1
1159,TL_MpP1p05,2
1159,TL_MpP1p06,3
1159,TL_MpP1p07,2
1159,TL_MpP1p09,1
1159,TL_MpP1p10,1
1159,TL_MpP1p11,2
1160,TX_MpP1p01,1
1160,TL_MpP1p01,1
1160,TL_MpP1p03,2
1160,TL_MpP1p11,3
1161,TL_MpP1p01,1
1161,TL_MpP1p02,2
1161,TL_MpP1p03,1
1161,TL_MpP1p04,1
1161,TL_MpP1p05,4
1161,TL_MpP1p06,2
1161,TX_MpP1p07,1
1161,TL_MpP1p07,1
1161,TL_MpP1p08,2
1161,TL_MpP1p09,1
1161,TX_MpP1p10,1
1161,TL_MpP1p10,1
1161,TX_MpP1p11,1
1161,TL_MpP1p11,2
1162,TL_MpP1p02,1
1162,TL_MpP1p03,1
1162,TL_MpP1p04,1
1162,TX_MpP1p05,2
1162,TL_MpP1p05,1
1162,TL_MpP1p06,1
1162,TL_MpP1p07,1
1162,TX_MpP1p08,1
1162,TL_MpP1p10,2
1162,TL_MpP1p11,1
1163,TL_MpP1p01,1
1163,TL_MpP1p02,1
1163,TL_MpP1p05,1
1163,TL_MpP1p06,4
1163,TX_MpP1p07,1
1163,TL_MpP1p10,1
1163,TL_MpP1p11,3
1164,TX_MpP1p01,1
1164,TL_MpP1p02,1
1164,TL_MpP1p03,1
1164,TL_MpP1p05,3
1164,TL_MpP1p08,1
1164,TL_MpP1p09,2
1164,TL_MpP1p10,2
1164,TL_MpP1p11,3
1165,TL_MpP1p02,3
1165,TL_MpP1p03,1
1165,TL_MpP1p05,3
1165,TX_MpP1p06,1
1165,TL_MpP1p06,2
1165,TL_MpP1p07,2
1165,TL_MpP1p08,2
1165,TL_MpP1p10,2
1165,TL_MpP1p11,2
1166,TX_MpP1p02,1
1166,TL_MpP1p02,1
1166,TL_MpP1p03,1
1166,TL_MpP1p05,2
1166,TL_MpP1p06,2
1166,TX_MpP1p07,1
1166,TL_MpP1p10,2
1166,TL_MpP1p11,3
1167,TL_MpP1p02,2
1167,TX_MpP1p03,1
1167,TL_MpP1p03,1
1167,TL_MpP1p04,1
1167,TX_MpP1p05,1
1167,TL_MpP1p05,2
1167,TL_MpP1p06,1
1167,TL_MpP1p07,2
1167,TL_MpP1p08,1
1167,TL_MpP1p09,1
1167,TL_MpP1p11,3
1168,TL_MpP1p01,1
1168,TX_MpP1p02,1
1168,TL_MpP1p02,3
1168,TL_MpP1p03,1
1168,TX_MpP1p04,2
1168,TL_MpP1p04,1
1168,TL_MpP1p05,1
1168,TL_MpP1p06,3
1168,TX_MpP1p07,1
1168,TL_MpP1p07,1
1168,TL_MpP1p09,1
1169,TL_MpP1p01,1
1169,TL_MpP1p02,1
1169,TL_MpP1p03,1
1169,TX_MpP1p04,1
1169,TX_MpP1p05,1
1169,TL_MpP1p05,2
1169,TL_MpP1p06,3
1169,TL_MpP1p08,3
1169,TL_MpP1p11,1
1170,TL_MpP1p01,1
1170,TL_MpP1p03,1
1170,TL_MpP1p04,2
1170,TL_MpP1p05,2
1170,TL_MpP1p06,3
1170,TL_MpP1p08,2
1170,TL_MpP1p10,1
1170,TL_MpP1p11,1
1171,TX_MpP1p01,1
1171,TL_MpP1p02,2
1171,TL_MpP1p03,2
1171,TL_MpP1p05,3
1171,TL_MpP1p06,1
1171,TL_MpP1p07,1
1171,TL_MpP1p08,1
1171,TL_MpP1p09,1
1171,TL_MpP1p10,1
1171,TL_MpP1p11,2
1172,TL_MpP1p02,2
1172,TL_MpP1p03,2
1172,TL_MpP1p06,2
1172,TX_MpP1p07,2
1172,TL_MpP1p08,2
1172,TL_MpP1p09,1
1173,TX_MpP1p02,2
1173,TL_MpP1p02,1
1173,TL_MpP1p04,2
1173,TL_MpP1p05,2
1173,TL_MpP1p06,1
1173,TL_MpP1p08,1
1173,TL_MpP1p09,2
1173,TL_MpP1p10,1
1173,TL_MpP1p11,1
1174,TL_MpP1p01,1
1174,TX_MpP1p02,1
1174,TL_MpP1p02,2
1174,TL_MpP1p03,1
1174,TL_MpP1p05,2
1174,TL_MpP1p06,2
1174,TL_MpP1p07,3
1174,TL_MpP1p08,1
1174,TL_MpP1p10,2
1175,TL_MpP1p01,2
1175,TL_MpP1p02,3
1175,TL_MpP1p03,3
1175,TL_MpP1p05,2
1175,TL_MpP1p06,1
1175,TL_MpP1p07,1
1175,TL_MpP1p08,1
1175,TL_MpP1p09,1
1175,TL_MpP1p10,1
1175,TX_MpP1p11,1
1175,TL_MpP1p11,4
1176,TL_MpP1p01,1
1176,TL_MpP1p02,2
1176,TL_MpP1p03,1
1176,TL_MpP1p05,1
1176,TL_MpP1p06,1
1176,TL_MpP1p08,4
1176,TL_MpP1p09,2
1176,TL_MpP1p10,1
1176,TL_MpP1p11,4
1177,TL_MpP1p01,1
1177,TL_MpP1p02,1
1177,TX_MpP1p05,1
1177,TL_MpP1p05,2
1177,TL_MpP1p08,1
1177,TX_MpP1p10,1
1177,TL_MpP1p10,2
1178,TL_MpP1p01,1
1178,TL_MpP1p02,2
1178,TL_MpP1p03,1
1178,TX_MpP1p05,1
1178,TL_MpP1p05,1
1178,TL_MpP1p06,3
1178,TL_MpP1p07,1
1178,TL_MpP1p08,1
1178,TX_MpP1p09,1
1178,TL_MpP1p09,3
1178,TL_MpP1p10,2
1178,TL_MpP1p11,3
1179,TX_MpP1p01,1
1179,TL_MpP1p01,1
1179,TL_MpP1p02,1
1179,TL_MpP1p03,2
1179,TL_MpP1p04,1
1179,TL_MpP1p05,5
1179,TL_MpP1p06,3
1179,TL_MpP1p07,1
1179,TX_MpP1p08,1
1179,TL_MpP1p08,2
1179,TX_MpP1p09,1
1179,TL_MpP1p11,2
1180,TL_MpP1p02,2
1180,TL_MpP1p03,1
1180,TL_MpP1p04,1
1180,TX_MpP1p05,1
1180,TL_MpP1p05,3
1180,TL_MpP1p06,4
1180,TL_MpP1p07,3
1180,TX_MpP1p11,1
1180,TL_MpP1p11,3
1181,TX_MpP1p01,1
1181,TL_MpP1p02,3
1181,TL_MpP1p03,1
1181,TL_MpP1p04,1
1181,TL_MpP1p05,1
1181,TL_MpP1p06,1
1181,TX_MpP1p08,1
1181,TX_MpP1p10,1
1181,TL_MpP1p11,2
1182,TX_MpP1p01,1
1182,TL_MpP1p02,4
1182,TL_MpP1p03,2
1182,TX_MpP1p05,1
1182,TL_MpP1p05,4
1182,TL_MpP1p06,3
1182,TL_MpP1p07,3
1182,TL_MpP1p08,2
1182,TL_MpP1p10,1
1183,TL_MpP1p02,2
1183,TX_MpP1p03,1
1183,TL_MpP1p03,1
1183,TL_MpP1p05,3
1183,TL_MpP1p06,2
1183,TL_MpP1p07,1
1183,TL_MpP1p08,2
1183,TX_MpP1p10,1
1183,TL_MpP1p11,1
1184,TX_MpP1p01,1
1184,TL_MpP1p02,2
1184,TL_MpP1p04,3
1184,TL_MpP1p05,4
1184,TL_MpP1p06,3
1184,TL_MpP1p09,3
1184,TX_MpP1p10,1
1184,TL_MpP1p10,2
1184,TL_MpP1p11,3
1185,TL_MpP1p02,6
1185,TL_MpP1p03,1
1185,TX_MpP1p04,2
1185,TL_MpP1p04,1
1185,TL_MpP1p05,4
1185,TL_MpP1p06,1
1185,TL_MpP1p09,1
1185,TL_MpP1p10,1
1185,TL_MpP1p11,4
1186,TX_MpP1p03,1
1186,TL_MpP1p04,1
1186,TX_MpP1p05,1
1186,TL_MpP1p05,4
1186,TL_MpP1p06,2
1186,TL_MpP1p07,1
1186,TL_MpP1p11,1
1187,TL_MpP1p01,3
1187,TL_MpP1p03,1
1187,TL_MpP1p05,2
1187,TL_MpP1p06,3
1187,TL_MpP1p07,1
1187,TL_MpP1p10,3
1187,TX_MpP1p11,1
1187,TL_MpP1p11,1
1188,TL_MpP1p02,2
1188,TL_MpP1p03,1
1188,TX_MpP1p04,1
1188,TX_MpP1p05,1
1188,TL_MpP1p05,2
1188,TX_MpP1p06,1
1188,TL_MpP1p06,1
1188,TX_MpP1p10,1
1188,TL_MpP1p10,1
1189,TL_MpP1p02,3
1189,TL_MpP1p03,1
1189,TL_MpP1p04,2
1189,TL_MpP1p05,1
1189,TX_MpP1p06,1
1189,TL_MpP1p06,1
1189,TX_MpP1p07,1
1189,TL_MpP1p07,2
1189,TL_MpP1p08,1
1189,TL_MpP1p09,1
1189,TL_MpP1p11,2
1190,TL_MpP1p02,6
1190,TL_MpP1p03,2
1190,TX_MpP1p04,1
1190,TL_MpP1p04,1
1190,TL_MpP1p05,2
1190,TX_MpP1p06,1
1190,TL_MpP1p06,4
1190,TL_MpP1p07,3
1190,TL_MpP1p08,1
1190,TL_MpP1p09,2
1190,TX_MpP1p10,1
1190,TL_MpP1p10,1
1191,TL_MpP1p02,1
1191,TX_MpP1p03,1
1191,TL_MpP1p03,2
1191,TX_MpP1p04,1
1191,TX_MpP1p05,1
1191,TL_MpP1p05,1
1191,TL_MpP1p06,1
1191,TL_MpP1p07,2
1191,TL_MpP1p08,1
1192,TL_MpP1p02,3
1192,TL_MpP1p03,1
1192,TL_MpP1p04,1
1192,TL_MpP1p05,1
1192,TL_MpP1p06,4
1192,TX_MpP1p07,1
1192,TL_MpP1p07,1
1192,TX_MpP1p10,1
1192,TL_MpP1p10,1
1192,TL_MpP1p11,2
1193,TL_MpP1p02,1
1193,TL_MpP1p03,2
1193,TX_MpP1p04,1
1193,TL_MpP1p05,1
1193,TX_MpP1p06,1
1193,TL_MpP1p06,1
1193,TL_MpP1p07,1
1193,TL_MpP1p09,1
1193,TL_MpP1p10,2
1193,TL_MpP1p11,6
1194,TL_MpP1p02,2
1194,TL_MpP1p03,1
1194,TX_MpP1p04,1
1194,TL_MpP1p05,5
1194,TL_MpP1p06,2
1194,TL_MpP1p07,2
1194,TL_MpP1p08,3
1194,TX_MpP1p11,2
1194,TL_MpP1p11,2
1195,TX_MpP1p01,1
1195,TX_MpP1p02,1
1195,TL_MpP1p02,1
1195,TL_MpP1p03,2
1195,TL_MpP1p04,1
1195,TX_MpP1p05,1
1195,TL_MpP1p05,3
1195,TL_MpP1p06,2
1195,TL_MpP1p07,1
1195,TL_MpP1p09,1
1195,TX_MpP1p10,1
1195,TL_MpP1p10,1
1196,TX_MpP1p01,1
1196,TL_MpP1p01,1
1196,TX_MpP1p02,1
1196,TL_MpP1p02,2
1196,TL_MpP1p03,3
1196,TX_MpP1p04,1
1196,TL_MpP1p05,1
1196,TL_MpP1p06,1
1196,TL_MpP1p08,2
1196,TL_MpP1p10,1
1196,TL_MpP1p11,2
1197,TX_MpP1p02,1
1197,TL_MpP1p02,2
1197,TL_MpP1p05,4
1197,TL_MpP1p06,2
1197,TL_MpP1p08,2
1197,TL_MpP1p09,2
1197,TL_MpP1p10,1
1197,TL_MpP1p11,1
1198,TX_MpP1p01,1
1198,TL_MpP1p02,2
1198,TX_MpP1p03,1
1198,TL_MpP1p03,1
1198,TL_MpP1p04,3
1198,TL_MpP1p05,1
1198,TL_MpP1p06,1
1198,TL_MpP1p07,2
1198,TL_MpP1p09,1
1198,TL_MpP1p11,1
1199,TL_MpP1p02,2
1199,TL_MpP1p03,1
1199,TL_MpP1p04,1
1199,TL_MpP1p05,3
1199,TX_MpP1p06,1
1199,TL_MpP1p06,3
1199,TL_MpP1p10,1
1199,TL_MpP1p11,3
1200,TL_MpP1p01,1
1200,TX_MpP1p03,1
1200,TL_MpP1p03,1
1200,TL_MpP1p05,2
1200,TL_MpP1p07,6
1200,TX_MpP1p08,1
1200,TL_MpP1p08,1
1200,TL_MpP1p09,2
1200,TX_MpP1p10,1
1200,TL_MpP1p10,2
1201,TL_MpP1p01,2
1201,TL_MpP1p02,2
1201,TL_MpP1p04,1
1201,TX_MpP1p06,1
1201,TL_MpP1p06,4
1201,TL_MpP1p09,1
1201,TX_MpP1p10,2
1201,TL_MpP1p10,2
1201,TL_MpP1p11,2
1202,TX_MpP1p01,1
1202,TL_MpP1p02,2
1202,TX_MpP1p03,1
1202,TL_MpP1p03,2
1202,TX_MpP1p05,1
1202,TL_MpP1p05,3
1202,TL_MpP1p07,3
1202,TX_MpP1p08,1
1202,TL_MpP1p10,1
1203,TL_MpP1p01,1
1203,TL_MpP1p02,1
1203,TL_MpP1p03,4
1203,TL_MpP1p05,2
1203,TL_MpP1p06,1
1203,TX_MpP1p07,1
1203,TL_MpP1p08,2
1203,TX_MpP1p09,2
1203,TL_MpP1p10,2
1203,TL_MpP1p11,5
1204,TL_MpP1p02,1
1204,TL_MpP1p03,4
1204,TX_MpP1p04,1
1204,TL_MpP1p04,3
1204,TL_MpP1p05,3
1204,TL_MpP1p06,3
1204,TL_MpP1p07,1
1204,TL_MpP1p08,1
1204,TL_MpP1p09,2
1204,TL_MpP1p10,2
1205,TL_MpP1p01,1
1205,TL_MpP1p02,1
1205,TL_MpP1p04,2
1205,TL_MpP1p05,1
1205,TL_MpP1p06,4
1205,TL_MpP1p07,2
1205,TX_MpP1p10,1
1205,TL_MpP1p10,1
1205,TL_MpP1p11,4
1206,TL_MpP1p01,1
1206,TL_MpP1p02,3
1206,TX_MpP1p03,1
1206,TL_MpP1p03,1
1206,TL_MpP1p04,1
1206,TL_MpP1p05,4
1206,TL_MpP1p06,2
1206,TL_MpP1p07,1
1206,TL_MpP1p08,1
1206,TX_MpP1p09,2
1206,TL_MpP1p09,1
1206,TL_MpP1p11,3
1207,TL_MpP1p02,2
1207,TX_MpP1p03,1
1207,TL_MpP1p03,2
1207,TL_MpP1p05,6
1207,TL_MpP1p06,1
1207,TL_MpP1p07,2
1207,TL_MpP1p09,2
1207,TL_MpP1p10,2
1207,TL_MpP1p11,1
1208,TL_MpP1p01,1
1208,TL_MpP1p03,2
1208,TX_MpP1p05,1
1208,TL_MpP1p05,3
1208,TL_MpP1p06,4
1208,TL_MpP1p08,1
1208,TX_MpP1p09,1
1208,TL_MpP1p10,1
1208,TL_MpP1p11,2
1209,TX_MpP1p01,1
1209,TL_MpP1p02,2
1209,TX_MpP1p04,1
1209,TL_MpP1p05,4
1209,TL_MpP1p06,1
1209,TL_MpP1p07,1
1209,TX_MpP1p08,1
1209,TL_MpP1p08,3
1209,TL_MpP1p09,1
1209,TL_MpP1p10,3
1210,TL_MpP1p02,2
1210,TX_MpP1p03,1
1210,TL_MpP1p03,1
1210,TL_MpP1p04,1
1210,TL_MpP1p05,3
1210,TX_MpP1p06,2
1210,TL_MpP1p06,2
1210,TL_MpP1p09,2
1210,TL_MpP1p10,1
1210,TL_MpP1p11,2
1211,TL_MpP1p01,1
1211,TL_MpP1p02,2
1211,TX_MpP1p03,1
1211,TL_MpP1p03,1
1211,TL_MpP1p04,1
1211,TL_MpP1p05,3
1211,TL_MpP1p06,2
1211,TL_MpP1p07,1
1211,TL_MpP1p08,3
1211,TL_MpP1p09,3
1211,TX_MpP1p10,1
1211,TL_MpP1p10,3
1211,TL_MpP1p11,3
1212,TL_MpP1p01,1
1212,TX_MpP1p02,1
1212,TL_MpP1p02,1
1212,TL_MpP1p04,3
1212,TX_MpP1p05,1
1212,TL_MpP1p05,2
1212,TL_MpP1p06,2
1212,TX_MpP1p07,1
1212,TL_MpP1p08,2
1212,TL_MpP1p09,1
1212,TL_MpP1p11,1
1213,TX_MpP1p01,1
1213,TX_MpP1p02,1
1213,TL_MpP1p02,1
1213,TL_MpP1p03,1
1213,TL_MpP1p04,2
1213,TL_MpP1p05,2
1213,TL_MpP1p06,3
1213,TX_MpP1p08,1
1213,TL_MpP1p08,1
1213,TL_MpP1p09,1
1213,TL_MpP1p10,2
1213,TX_MpP1p11,1
1213,TL_MpP1p11,2
1214,TX_MpP1p01,1
1214,TL_MpP1p01,1
1214,TL_MpP1p02,2
1214,TX_MpP1p03,1
1214,TL_MpP1p03,2
1214,TL_MpP1p04,2
1214,TX_MpP1p05,1
1214,TL_MpP1p05,2
1214,TL_MpP1p06,1
1214,TL_MpP1p10,1
1214,TL_MpP1p11,3
1215,TL_MpP1p01,2
1215,TX_MpP1p03,1
1215,TL_MpP1p04,3
1215,TL_MpP1p05,3
1215,TL_MpP1p06,1
1215,TX_MpP1p08,1
1215,TX_MpP1p09,1
1215,TL_MpP1p09,1
1215,TL_MpP1p10,1
1215,TL_MpP1p11,4
1216,TX_MpP1p02,1
1216,TL_MpP1p02,1
1216,TX_MpP1p03,1
1216,TL_MpP1p03,1
1216,TX_MpP1p04,1
1216,TL_MpP1p05,2
1216,TL_MpP1p06,2
1216,TX_MpP1p10,2
1216,TL_MpP1p10,1
1216,TL_MpP1p11,1
1217,TL_MpP1p01,2
1217,TL_MpP1p02,2
1217,TL_MpP1p03,2
1217,TL_MpP1p04,1
1217,TX_MpP1p05,1
1217,TL_MpP1p05,4
1217,TX_MpP1p06,3
1217,TL_MpP1p06,1
1217,TL_MpP1p07,3
1217,TL_MpP1p08,2
1217,TL_MpP1p09,1
1217,TL_MpP1p11,4
1218,TX_MpP1p02,1
1218,TL_MpP1p02,3
1218,TL_MpP1p03,1
1218,TX_MpP1p04,1
1218,TL_MpP1p04,1
1218,TL_MpP1p05,4
1218,TX_MpP1p06,1
1218,TL_MpP1p06,4
1218,TX_MpP1p07,2
1218,TL_MpP1p08,1
1218,TX_MpP1p09,2
1218,TL_MpP1p09,1
1218,TL_MpP1p10,2
1218,TX_MpP1p11,1
1218,TL_MpP1p11,3
1219,TL_MpP1p01,1
1219,TX_MpP1p02,1
1219,TL_MpP1p02,2
1219,TL_MpP1p04,1
1219,TX_MpP1p05,1
1219,TL_MpP1p06,1
1219,TL_MpP1p08,2
1219,TX_MpP1p09,1
1219,TL_MpP1p10,1
1219,TL_MpP1p11,1
1220,TX_MpP1p01,1
1220,TL_MpP1p02,2
1220,TX_MpP1p03,1
1220,TL_MpP1p03,2
1220,TX_MpP1p04,1
1220,TX_MpP1p05,1
1220,TL_MpP1p05,4
1220,TL_MpP1p06,2
1220,TL_MpP1p08,1
1220,TL_MpP1p09,1
1220,TX_MpP1p10,2
1220,TL_MpP1p11,1
1221,TL_MpP1p01,1
1221,TX_MpP1p02,1
1221,TL_MpP1p02,3
1221,TL_MpP1p03,5
1221,TL_MpP1p04,1
1221,TX_MpP1p05,1
1221,TL_MpP1p05,2
1221,TL_MpP1p06,1
1221,TX_MpP1p07,1
1221,TL_MpP1p07,3
1221,TL_MpP1p08,3
1221,TL_MpP1p09,1
1221,TL_MpP1p10,3
1221,TL_MpP1p11,2
1222,TL_MpP1p02,2
1222,TL_MpP1p04,4
1222,TX_MpP1p05,1
1222,TL_MpP1p05,4
1222,TL_MpP1p08,2
1222,TL_MpP1p09,1
1222,TX_MpP1p10,1
1222,TL_MpP1p10,3
1222,TX_MpP1p11,1
1222,TL_MpP1p11,2
1223,TL_MpP1p01,1
1223,TX_MpP1p02,1
1223,TL_MpP1p02,1
1223,TL_MpP1p03,4
1223,TL_MpP1p04,1
1223,TL_MpP1p05,1
1223,TL_MpP1p07,2
1223,TL_MpP1p08,1
1223,TL_MpP1p09,3
1223,TX_MpP1p10,1
1223,TL_MpP1p10,2
1223,TL_MpP1p11,1
1224,TL_MpP1p02,1
1224,TX_MpP1p04,1
1224,TL_MpP1p05,3
1224,TL_MpP1p06,6
1224,TL_MpP1p07,4
1224,TL_MpP1p09,2
1224,TL_MpP1p10,2
1225,TX_MpP1p01,1
1225,TL_MpP1p01,2
1225,TL_MpP1p02,1
1225,TL_MpP1p03,2
1225,TL_MpP1p05,5
1225,TX_MpP1p06,1
1225,TL_MpP1p06,2
1225,TL_MpP1p07,3
1225,TL_MpP1p08,2
1225,TX_MpP1p10,3
1225,TL_MpP1p10,1
1225,TX_MpP1p11,1
1225,TL_MpP1p11,1
1226,TL_MpP1p02,3
1226,TX_MpP1p04,1
1226,TL_MpP1p05,5
1226,TL_MpP1p06,2
1226,TL_MpP1p07,1
1226,TL_MpP1p09,1
1226,TL_MpP1p10,1
1226,TL_MpP1p11,2
1227,TL_MpP1p03,2
1227,TL_MpP1p04,2
1227,TL_MpP1p05,2
1227,TL_MpP1p06,4
1227,TL_MpP1p08,1
1227,TL_MpP1p09,1
1227,TX_MpP1p10,2
1227,TL_MpP1p10,2
1227,TX_MpP1p11,1
1227,TL_MpP1p11,2
1228,TL_MpP1p02,2
1228,TX_MpP1p03,1
1228,TL_MpP1p03,2
1228,TL_MpP1p04,2
1228,TL_MpP1p05,1
1228,TL_MpP1p06,1
1228,TL_MpP1p07,2
1228,TX_MpP1p08,1
1228,TL_MpP1p08,1
1228,TL_MpP1p09,1
1228,TL_MpP1p10,2
1228,TL_MpP1p11,5
1229,TX_MpP1p01,1
1229,TL_MpP1p01,2
1229,TX_MpP1p03,1
1229,TL_MpP1p03,1
1229,TL_MpP1p06,2
1229,TL_MpP1p07,1
1229,TL_MpP1p09,2
1229,TL_MpP1p11,1
1230,TX_MpP1p03,1
1230,TL_MpP1p03,2
1230,TX_MpP1p04,1
1230,TL_MpP1p05,3
1230,TX_MpP1p09,2
1230,TX_MpP1p10,1
1230,TL_MpP1p10,1
1230,TL_MpP1p11,1
1231,TL_MpP1p01,1
1231,TL_MpP1p03,2
1231,TL_MpP1p06,1
1231,TL_MpP1p07,1
1231,TL_MpP1p08,3
1231,TX_MpP1p10,1
1231,TL_MpP1p10,3
1232,TX_MpP1p01,1
1232,TL_MpP1p01,2
1232,TX_MpP1p02,4
1232,TL_MpP1p02,2
1232,TL_MpP1p03,1
1232,TL_MpP1p04,1
1232,TL_MpP1p05,2
1232,TL_MpP1p07,2
1232,TL_MpP1p08,1
1232,TL_MpP1p09,1
1232,TL_MpP1p11,4
1233,TL_MpP1p02,3
1233,TL_MpP1p03,1
1233,TX_MpP1p04,1
1233,TL_MpP1p04,2
1233,TX_MpP1p05,1
1233,TL_MpP1p05,3
1233,TL_MpP1p06,2
1233,TL_MpP1p07,1
1233,TL_MpP1p08,2
1233,TL_MpP1p10,1
1234,TL_MpP1p01,1
1234,TL_MpP1p02,2
1234,TL_MpP1p03,5
1234,TL_MpP1p05,5
1234,TL_MpP1p06,1
1234,TX_MpP1p07,1
1234,TL_MpP1p07,3
1234,TL_MpP1p08,1
1234,TL_MpP1p09,3
1234,TL_MpP1p10,1
1234,TL_MpP1p11,2
1235,TL_MpP1p01,1
1235,TX_MpP1p02,1
1235,TL_MpP1p02,6
1235,TL_MpP1p03,1
1235,TL_MpP1p04,1
1235,TL_MpP1p05,3
1235,TL_MpP1p06,2
1235,TL_MpP1p09,2
1235,TL_MpP1p10,1
1236,TX_MpP1p02,1
1236,TL_MpP1p02,3
1236,TL_MpP1p03,2
1236,TL_MpP1p04,2
1236,TL_MpP1p05,5
1236,TL_MpP1p06,3
1236,TX_MpP1p09,1
1236,TL_MpP1p09,1
1236,TX_MpP1p10,1
1236,TL_MpP1p11,2
1237,TL_MpP1p02,4
1237,TL_MpP1p03,3
1237,TL_MpP1p04,3
1237,TL_MpP1p05,1
1237,TL_MpP1p06,3
1237,TX_MpP1p07,2
1237,TL_MpP1p07,1
1237,TL_MpP1p09,1
1237,TL_MpP1p10,3
1238,TL_MpP1p02,1
1238,TL_MpP1p03,1
1238,TL_MpP1p06,1
1238,TL_MpP1p07,1
1238,TL_MpP1p09,1
1238,TL_MpP1p11,1
1239,TL_MpP1p01,2
1239,TX_MpP1p02,2
1239,TL_MpP1p02,2
1239,TL_MpP1p03,2
1239,TX_MpP1p04,1
1239,TL_MpP1p04,3
1239,TL_MpP1p05,5
1239,TX_MpP1p06,1
1239,TL_MpP1p06,4
1239,TL_MpP1p07,1
1239,TL_MpP1p08,2
1239,TL_MpP1p09,1
1239,TL_MpP1p10,5
1239,TL_MpP1p11,4
1240,TX_MpP1p01,2
1240,TL_MpP1p01,1
1240,TX_MpP1p02,1
1240,TL_MpP1p02,3
1240,TL_MpP1p03,1
1240,TL_MpP1p05,2
1240,TX_MpP1p06,1
1240,TL_MpP1p06,4
1240,TX_MpP1p08,1
1240,TL_MpP1p08,2
1240,TX_MpP1p09,1
1240,TL_MpP1p09,1
1240,TL_MpP1p10,1
1240,TX_MpP1p11,1
1240,TL_MpP1p11,4
1241,TL_MpP1p01,1
1241,TL_MpP1p02,4
1241,TL_MpP1p03,2
1241,TX_MpP1p04,1
1241,TL_MpP1p04,1
1241,TX_MpP1p05,1
1241,TL_MpP1p05,3
1241,TL_MpP1p07,3
1241,TL_MpP1p09,1
1241,TL_MpP1p10,1
1241,TL_MpP1p11,1
1242,TX_MpP1p01,1
1242,TL_MpP1p01,1
1242,TL_MpP1p03,2
1242,TL_MpP1p05,3
1242,TL_MpP1p06,1
1242,TL_MpP1p08,2
1242,TL_MpP1p09,2
1243,TL_MpP1p01,1
1243,TL_MpP1p02,3
1243,TL_MpP1p03,2
1243,TL_MpP1p04,2
1243,TX_MpP1p05,2
1243,TL_MpP1p05,4
1243,TL_MpP1p06,2
1243,TL_MpP1p07,3
1243,TL_MpP1p08,1
1243,TX_MpP1p11,1
1243,TL_MpP1p11,3
1244,TL_MpP1p02,2
1244,TL_MpP1p03,2
1244,TL_MpP1p04,1
1244,TL_MpP1p05,2
1244,TL_MpP1p06,2
1244,TX_MpP1p07,1
1244,TL_MpP1p07,2
1244,TL_MpP1p08,1
1244,TL_MpP1p09,1
1244,TX_MpP1p11,1
1244,TL_MpP1p11,2
1245,TX_MpP1p01,1
1245,TL_MpP1p02,2
1245,TX_MpP1p03,1
1245,TX_MpP1p04,1
1245,TL_MpP1p04,2
1245,TL_MpP1p05,2
1245,TX_MpP1p06,2
1245,TL_MpP1p06,2
1245,TL_MpP1p07,4
1245,TX_MpP1p09,1
1245,TL_MpP1p09,2
1245,TX_MpP1p10,1
1245,TX_MpP1p11,1
1245,TL_MpP1p11,1
1246,TX_MpP1p02,1
1246,TL_MpP1p02,1
1246,TL_MpP1p03,1
1246,TL_MpP1p05,2
